apo_pdb,holo_pdb,rmsd
1DO0_F.pdb,5JI3_F.pdb,1.2597543001174927
1CKE_A.pdb,1KDO_B.pdb,3.1314170360565186
1CKE_A.pdb,1KDR_B.pdb,2.8267245292663574
1CKE_A.pdb,2CMK_A.pdb,2.787489652633667
1CKE_A.pdb,2FEO_A.pdb,2.9233286380767822
1CKE_A.pdb,1KDT_B.pdb,2.9165637493133545
1VIY_C.pdb,1VHL_A.pdb,0.4758881628513336
1T3H_C.pdb,1VHT_C.pdb,0.2752724587917328
1VIY_A.pdb,6ARI_A.pdb,0.8404216766357422
3D1J_A.pdb,3CX4_A.pdb,2.0650713443756104
3D1J_A.pdb,3GUH_A.pdb,1.8860361576080322
4JNF_A.pdb,4JN4_B.pdb,23.363000869750977
1Y4U_A.pdb,2IOR_A.pdb,0.8160542249679565
1Q5V_C.pdb,3OD2_B.pdb,3.634812355041504
3NPM_A.pdb,2FZG_A.pdb,1.0145947933197021
3NPM_A.pdb,2AIR_A.pdb,1.29221510887146
9ATC_A.pdb,2H3E_A.pdb,1.326536774635315
9ATC_A.pdb,2IPO_A.pdb,1.3237265348434448
1PYQ_B.pdb,1PQH_B.pdb,0.24604713916778564
3TM7_D.pdb,5LS7_D.pdb,0.23893551528453827
1IXP_A.pdb,1HO4_B.pdb,0.23714636266231537
1IXP_A.pdb,1IXN_C.pdb,0.2435825914144516
1ADI_A.pdb,1SON_A.pdb,1.4395378828048706
1ADE_B.pdb,2GCQ_A.pdb,1.6011725664138794
1ADE_B.pdb,1NHT_A.pdb,1.656786561012268
1ADE_B.pdb,1CH8_A.pdb,1.5993797779083252
1ADE_B.pdb,1JUY_A.pdb,1.6043269634246826
2AIR_B.pdb,1I5O_B.pdb,0.6149948239326477
2AIR_B.pdb,1TUG_D.pdb,0.626639723777771
1Q95_L.pdb,4AT1_B.pdb,1.63894784450531
1Q95_L.pdb,4FYV_D.pdb,1.536148190498352
1Q95_L.pdb,4FYY_D.pdb,1.532111406326294
1ISE_A.pdb,1EK8_A.pdb,4.460568904876709
2DH6_A.pdb,2DH5_A.pdb,3.2901294231414795
3SSX_R.pdb,1WRP_R.pdb,0.49730178713798523
3SSX_R.pdb,3SSX_N.pdb,0.4848167896270752
1CMB_B.pdb,1CMC_B.pdb,0.40562281012535095
2GQ1_A.pdb,2Q8M_B.pdb,0.5431478023529053
2GQ1_A.pdb,2Q8M_A.pdb,0.5873035788536072
5M1C_C.pdb,5M1E_C.pdb,0.5112093091011047
1DOS_B.pdb,1B57_B.pdb,0.2342318892478943
1ZEN_A.pdb,5VJD_A.pdb,0.5782164335250854
1ZEN_A.pdb,5VJE_B.pdb,0.5804758667945862
2O18_B.pdb,4XGX_A.pdb,0.4664757549762726
5AWI_B.pdb,4PXZ_A.pdb,18.332612991333008
5AWI_B.pdb,4IAQ_A.pdb,8.559386253356934
5AWI_B.pdb,4Z36_A.pdb,17.683691024780273
5AWI_B.pdb,4JKV_B.pdb,17.99407958984375
5AWI_B.pdb,5IUB_A.pdb,17.137990951538086
1NXE_A.pdb,4JAE_B.pdb,0.4857547879219055
1NXE_A.pdb,4JAF_B.pdb,0.4756769835948944
1NXE_A.pdb,4JAG_B.pdb,0.40677905082702637
5D57_E.pdb,4UXX_C.pdb,0.453665167093277
5D57_E.pdb,4UYO_A.pdb,0.5176622867584229
5D57_E.pdb,4UXZ_C.pdb,0.32395610213279724
5D56_F.pdb,4D2E_E.pdb,0.42061907052993774
5D57_E.pdb,5D56_C.pdb,2.7378175258636475
4TTI_E.pdb,1K9S_B.pdb,0.2498708814382553
4TTI_E.pdb,1K9S_D.pdb,0.25540512800216675
4TTI_E.pdb,1OV6_C.pdb,0.2378782331943512
4TTI_E.pdb,1OU4_C.pdb,0.29831331968307495
4TTI_E.pdb,5IU6_C.pdb,0.22034883499145508
1GNK_B.pdb,2NUU_L.pdb,0.4658944010734558
3FWE_B.pdb,4HZF_B.pdb,1.9130830764770508
1I6A_A.pdb,1I69_A.pdb,0.5648781657218933
3FK6_B.pdb,4B1R_A.pdb,1.1966538429260254
3FK6_B.pdb,4B3A_A.pdb,0.7926461100578308
3FK6_B.pdb,5FKN_B.pdb,1.4272735118865967
3BM2_A.pdb,3BM1_B.pdb,1.6315898895263672
2FQ1_B.pdb,4IZ6_B.pdb,0.49344968795776367
1N9K_B.pdb,1RMT_D.pdb,0.284864217042923
4BIZ_D.pdb,4BIW_B.pdb,18.06075668334961
4BIZ_D.pdb,4BIZ_C.pdb,8.694864273071289
1UN2_A.pdb,1U3A_D.pdb,0.7920140624046326
1UN2_A.pdb,6BR4_A.pdb,0.8917085528373718
1UN2_A.pdb,6BQX_A.pdb,0.9429590106010437
1UN2_A.pdb,4ZIJ_A.pdb,0.8713384866714478
4KP4_B.pdb,4KP4_A.pdb,5.334641456604004
2IOB_B.pdb,2IO9_B.pdb,1.7294223308563232
2IOB_B.pdb,3O98_B.pdb,1.9403128623962402
2IOB_B.pdb,3O98_A.pdb,1.9351662397384644
5DIS_D.pdb,3MP8_A.pdb,0.934625506401062
3MQ9_C.pdb,4WMU_A.pdb,3.843088388442993
3MQ9_C.pdb,4WMV_A.pdb,3.825718402862549
3MQ9_C.pdb,4WMW_A.pdb,3.8141655921936035
3MQ9_C.pdb,4WMX_A.pdb,3.9951415061950684
4FEB_A.pdb,3OSQ_A.pdb,4.156940460205078
4FEB_C.pdb,4WGI_A.pdb,4.196536540985107
4FEB_C.pdb,5LOF_A.pdb,4.200945854187012
4FEB_B.pdb,5K94_B.pdb,1.3545897006988525
3CRC_A.pdb,3CRC_B.pdb,9.329985618591309
1YMY_A.pdb,2P53_A.pdb,0.31902727484703064
3M4W_D.pdb,2V42_A.pdb,0.9369621872901917
1ECJ_B.pdb,1ECC_B.pdb,0.7799980640411377
1DKI_C.pdb,2UZJ_A.pdb,0.3041439652442932
1DKI_C.pdb,1PVJ_C.pdb,0.2639772593975067
1YST_H.pdb,4N7K_H.pdb,1.126075029373169
1YST_H.pdb,2HH1_H.pdb,1.1217659711837769
1YST_H.pdb,2HIT_H.pdb,1.1417359113693237
1YST_H.pdb,2HHK_H.pdb,1.1283187866210938
3F9E_A.pdb,2ALV_A.pdb,4.715421676635742
3M3T_A.pdb,3V3M_A.pdb,4.784341812133789
3F9E_A.pdb,4MDS_A.pdb,4.765522003173828
3M3T_A.pdb,4TWW_B.pdb,4.680128574371338
3M3T_A.pdb,3SZN_A.pdb,4.757574558258057
3EBN_B.pdb,2AMD_A.pdb,0.5479138493537903
3EBN_B.pdb,3D62_A.pdb,0.7107200622558594
3EBN_B.pdb,4TWY_A.pdb,0.5384755730628967
3EBN_B.pdb,4WY3_A.pdb,0.5497862100601196
3EBN_B.pdb,5N5O_A.pdb,0.5214977264404297
4HIT_D.pdb,3F1J_A.pdb,0.6069243550300598
2IUA_C.pdb,2IU8_A.pdb,0.9702690243721008
5KYC_C.pdb,5LRV_C.pdb,0.6670455932617188
2MSG_A.pdb,5CRA_C.pdb,1.6104235649108887
5KYC_C.pdb,5LRW_D.pdb,0.6522018313407898
2MSG_A.pdb,5M93_C.pdb,1.868589162826538
3U30_D.pdb,3B0A_A.pdb,10.51479721069336
4V3L_B.pdb,6B7O_B.pdb,0.508448600769043
2L3Z_A.pdb,5NLI_B.pdb,1.999578833580017
2L3Z_A.pdb,4I6N_B.pdb,1.8077903985977173
2L3Z_A.pdb,3IHP_D.pdb,2.235727310180664
4X5N_C.pdb,4X5M_B.pdb,1.2556864023208618
3D2F_D.pdb,3AY9_A.pdb,1.0963131189346313
3D2F_D.pdb,4IO8_A.pdb,0.5910162925720215
4PO2_A.pdb,4WV7_B.pdb,0.5344647169113159
3D2F_D.pdb,5AQW_A.pdb,0.9782081246376038
3D2F_D.pdb,5AQY_A.pdb,0.7663078904151917
6DAH_A.pdb,3O78_B.pdb,13.968291282653809
6DAH_A.pdb,5WBX_R.pdb,10.161483764648438
6DAH_A.pdb,5WC5_R.pdb,9.793540954589844
6DAH_A.pdb,5V03_R.pdb,9.749500274658203
6DAH_A.pdb,5V02_R.pdb,9.843832015991211
1QX5_R.pdb,4G28_R.pdb,7.27518367767334
1QX5_R.pdb,4J9Z_R.pdb,7.2615156173706055
1QX5_R.pdb,4OY4_A.pdb,1.3054084777832031
3CLN_A.pdb,3WLC_A.pdb,13.349251747131348
3CLN_A.pdb,4I2Y_A.pdb,13.937097549438477
3DDB_A.pdb,2ILP_B.pdb,0.4520357847213745
3BOO_A.pdb,2IMB_B.pdb,0.453349232673645
3BOO_A.pdb,5V8P_B.pdb,0.4188232719898224
3BOO_A.pdb,5V8R_B.pdb,0.372938871383667
3ZUR_B.pdb,4KUF_A.pdb,0.41347917914390564
1FUU_B.pdb,2VSX_A.pdb,12.590980529785156
5AC8_A.pdb,5AB3_A.pdb,0.5970898270606995
2FSF_B.pdb,3BXZ_A.pdb,3.379690408706665
5JSN_A.pdb,4LXD_A.pdb,0.6773987412452698
5VAY_B.pdb,4LVT_A.pdb,1.8315629959106445
5JSN_A.pdb,4IEH_A.pdb,0.5876725316047668
5VAY_B.pdb,4AQ3_F.pdb,0.48262619972229004
2XA0_B.pdb,4MAN_B.pdb,0.7139017581939697
4POL_C.pdb,3M9K_B.pdb,3.3639097213745117
4POL_C.pdb,5DQY_A.pdb,0.7816455364227295
1T45_A.pdb,1PKG_B.pdb,1.2178996801376343
1T45_A.pdb,4HVS_A.pdb,0.43307527899742126
1T45_A.pdb,3G0F_B.pdb,0.5738312005996704
1T45_A.pdb,6GQJ_A.pdb,0.5109440684318542
1T45_A.pdb,6GQK_A.pdb,0.5942743420600891
2ETF_B.pdb,1F31_A.pdb,0.6362432837486267
2ETF_B.pdb,1I1E_A.pdb,0.6434169411659241
1WPV_B.pdb,1VEA_B.pdb,1.193140983581543
5E86_A.pdb,5E84_E.pdb,24.763004302978516
3QA3_L.pdb,4XW2_A.pdb,0.6161807775497437
5FLF_B.pdb,4NK9_A.pdb,0.8927586078643799
5FLF_B.pdb,4F65_B.pdb,1.0774027109146118
5FLF_B.pdb,4F64_A.pdb,0.8241452574729919
5FLF_B.pdb,4F63_A.pdb,0.8218201994895935
5FLF_B.pdb,3TT0_A.pdb,1.0039416551589966
1IKP_A.pdb,1DMA_B.pdb,0.6737334728240967
3TEJ_B.pdb,5JA1_A.pdb,0.8284698128700256
3D24_C.pdb,2PJL_A.pdb,0.7786462306976318
3D24_C.pdb,3K6P_A.pdb,0.7452049851417542
5AI7_C.pdb,2ZGZ_B.pdb,0.0
5AI7_C.pdb,2ZGY_B.pdb,0.0
5AI7_C.pdb,4A61_A.pdb,0.0
1D7K_B.pdb,4ZGY_A.pdb,0.8580692410469055
1P1F_A.pdb,1P1H_B.pdb,0.403252512216568
3DRB_A.pdb,3B6R_B.pdb,1.3346426486968994
3DRB_A.pdb,3DRB_B.pdb,1.245841145515442
4U0D_A.pdb,4XRQ_A.pdb,0.41332709789276123
4U0D_A.pdb,5TSX_B.pdb,0.49577635526657104
5O2U_C.pdb,6BHT_D.pdb,0.5856264233589172
2ITG_A.pdb,1QS4_A.pdb,0.7465144395828247
1ITG_A.pdb,4JLH_A.pdb,0.2727130651473999
2ITG_A.pdb,4AH9_A.pdb,1.056865930557251
2PWM_A.pdb,4E92_B.pdb,0.6714447736740112
2P0M_A.pdb,2P0M_B.pdb,0.5034040808677673
1K3F_C.pdb,1U1D_A.pdb,0.5524330139160156
1K3F_C.pdb,1U1E_A.pdb,0.5733363032341003
1K3F_D.pdb,1U1F_B.pdb,0.6545679569244385
1K3F_E.pdb,1RXC_J.pdb,0.7066675424575806
1K3F_C.pdb,1U1C_A.pdb,0.5651854276657104
2OMX_B.pdb,4ZTE_B.pdb,0.6988887786865234
2NYE_A.pdb,3T4N_C.pdb,1.2135378122329712
2NYE_A.pdb,3TDH_C.pdb,1.2935237884521484
2NYE_A.pdb,3TE5_C.pdb,1.2499005794525146
1YI6_A.pdb,4K11_A.pdb,1.3035341501235962
1FMK_A.pdb,2BDF_B.pdb,1.6653072834014893
1YI6_A.pdb,2SRC_A.pdb,1.3380192518234253
1FMK_A.pdb,4MXX_A.pdb,1.5096206665039062
1YI6_A.pdb,2H8H_A.pdb,1.5921030044555664
3V5R_B.pdb,3V2U_C.pdb,3.0788378715515137
5X2Y_D.pdb,1PG8_C.pdb,0.3564252257347107
5X2Y_D.pdb,5X2X_B.pdb,0.2432631254196167
2O7C_D.pdb,5X2Z_D.pdb,0.24611642956733704
5X2Y_A.pdb,5X30_D.pdb,0.26212212443351746
1D2C_B.pdb,1NBH_A.pdb,0.7422021627426147
2PRY_A.pdb,2PRZ_C.pdb,1.257219672203064
2PRY_A.pdb,2PS1_B.pdb,1.6952489614486694
3J9C_A.pdb,3TEZ_A.pdb,1.7776237726211548
1U4R_B.pdb,1U4M_A.pdb,0.6275683641433716
1U4R_B.pdb,1U4L_A.pdb,0.6609629988670349
1U4R_B.pdb,1B3A_A.pdb,0.5980785489082336
3IZP_E.pdb,2BV3_A.pdb,7.0882439613342285
3IZP_E.pdb,2BM1_A.pdb,6.642916202545166
3IZP_E.pdb,2J7K_A.pdb,7.110459804534912
1PV8_B.pdb,1E51_A.pdb,0.4638240933418274
5HNR_B.pdb,1PV8_A.pdb,0.41298454999923706
1PV8_B.pdb,5HNR_A.pdb,0.4463222324848175
6BIV_A.pdb,5JLZ_D.pdb,0.484448105096817
3AV4_A.pdb,5GUT_A.pdb,0.8174321055412292
3KM0_A.pdb,1FDU_B.pdb,0.4861621856689453
5LTF_B.pdb,5T2T_A.pdb,1.0773276090621948
2HP5_B.pdb,1K6R_B.pdb,0.4649990200996399
2Q7U_B.pdb,2Q7U_A.pdb,0.5329296588897705
3SRH_B.pdb,3ME3_A.pdb,0.46191105246543884
3G2G_C.pdb,3U2Z_B.pdb,0.28456899523735046
3G2G_C.pdb,4JPG_D.pdb,0.3034208118915558
3G2G_C.pdb,5X1V_B.pdb,0.3882445693016052
1ZJH_A.pdb,5X1W_C.pdb,1.065214991569519
2Z2L_D.pdb,1QMF_A.pdb,0.3768659830093384
2VXM_D.pdb,2VS4_B.pdb,0.5627465844154358
2VXM_D.pdb,2WGZ_A.pdb,0.5546017289161682
2VXM_D.pdb,5NRD_B.pdb,0.5005514025688171
2VXM_D.pdb,5NRD_A.pdb,0.554800271987915
2VXM_D.pdb,2WGZ_B.pdb,0.551061749458313
5UE3_A.pdb,5CUH_A.pdb,0.312663733959198
5TH6_D.pdb,4H3X_B.pdb,0.23512797057628632
5TH6_B.pdb,4H2E_B.pdb,0.5151101350784302
1GKD_A.pdb,4H1Q_A.pdb,0.4104575216770172
1E0D_A.pdb,2XPC_A.pdb,4.683287620544434
1E0D_A.pdb,2UAG_A.pdb,4.706455230712891
1E0D_A.pdb,2WJP_A.pdb,4.584290981292725
1E0D_A.pdb,2VTE_A.pdb,4.634653091430664
1E0D_A.pdb,2JFH_A.pdb,4.730796813964844
5JT2_D.pdb,4KSP_B.pdb,0.9969543218612671
5JT2_D.pdb,4XV9_A.pdb,1.2423697710037231
4MNE_B.pdb,4FC0_B.pdb,1.0009899139404297
5JT2_D.pdb,2FB8_A.pdb,0.7353611588478088
4MNE_B.pdb,4RZV_B.pdb,1.10911226272583
1XGD_A.pdb,3V36_A.pdb,0.5246143341064453
1XGD_A.pdb,4LAZ_A.pdb,0.540860652923584
1XGD_A.pdb,4LB4_A.pdb,0.5123113393783569
1XGD_A.pdb,2IS7_A.pdb,0.3502379357814789
1XGD_A.pdb,4NKC_A.pdb,0.5067201852798462
1QPX_B.pdb,2XG5_A.pdb,1.6709955930709839
1QPX_B.pdb,2XG4_A.pdb,1.6969399452209473
4F4J_A.pdb,1EX7_A.pdb,1.5200217962265015
4ENO_A.pdb,2HVD_C.pdb,0.47557762265205383
4ENO_A.pdb,5UI4_C.pdb,0.488562673330307
3ZDP_B.pdb,5B7B_D.pdb,0.800026535987854
1G24_C.pdb,1GZF_B.pdb,0.4625045359134674
1PWV_B.pdb,4DV8_A.pdb,0.5984758138656616
1J7N_B.pdb,4PKR_A.pdb,0.9252315163612366
1PWV_B.pdb,4PKT_A.pdb,0.6457685828208923
1PWW_B.pdb,4PKU_A.pdb,0.6681487560272217
1PWV_B.pdb,4PKV_A.pdb,0.7797784209251404
2GC5_A.pdb,1JBW_A.pdb,1.2035422325134277
4OSD_R.pdb,4JJ2_C.pdb,0.24002999067306519
4OSD_L.pdb,4JJ2_B.pdb,0.2572385370731354
4OSD_R.pdb,4JJ2_A.pdb,0.2400629222393036
5BYW_D.pdb,4U5K_A.pdb,0.4806545376777649
5BYW_D.pdb,4U5I_A.pdb,0.4652263820171356
2Y3X_A.pdb,2YDC_A.pdb,0.5046159625053406
5CQO_A.pdb,2RJ9_A.pdb,0.18634815514087677
5CQO_A.pdb,3ZGG_A.pdb,0.21276739239692688
5CQO_A.pdb,3V0M_B.pdb,0.20926401019096375
1ESL_A.pdb,4C16_A.pdb,2.779514789581299
1ESL_A.pdb,4CSY_A.pdb,2.983100175857544
1WPO_B.pdb,1JQ7_B.pdb,0.49914416670799255
1WPO_B.pdb,2WPO_C.pdb,0.46691662073135376
4AE9_B.pdb,3OXT_A.pdb,1.377085566520691
4AE9_B.pdb,3OWP_A.pdb,1.0680665969848633
4AE9_B.pdb,3OVV_A.pdb,1.132890224456787
4AE9_B.pdb,5N23_A.pdb,1.3010637760162354
4AE9_B.pdb,5BX6_A.pdb,1.22480309009552
6DCR_A.pdb,2D7H_A.pdb,0.8282028436660767
4KDC_A.pdb,4KDR_A.pdb,0.45203813910484314
4QBE_A.pdb,1Q6M_A.pdb,0.3790353834629059
4QBE_A.pdb,1Q6J_A.pdb,0.38975003361701965
1G1H_A.pdb,1T48_A.pdb,0.6250117421150208
2QR7_A.pdb,4EL9_A.pdb,3.0137779712677
2QR7_A.pdb,3G51_A.pdb,1.7148278951644897
2QR7_A.pdb,4GUE_A.pdb,2.870198965072632
2QR7_A.pdb,3UBD_A.pdb,2.8905627727508545
1EXT_A.pdb,1FT4_A.pdb,2.1123452186584473
4U2R_A.pdb,4LZ5_B.pdb,2.4695839881896973
4U2R_A.pdb,2XXH_B.pdb,2.413728952407837
4U2R_A.pdb,2XX9_B.pdb,2.4539380073547363
4U2R_A.pdb,2XX8_B.pdb,2.44380521774292
4U2R_A.pdb,2XX7_B.pdb,2.5128860473632812
1S4F_D.pdb,1S49_A.pdb,1.127626895904541
4N8R_B.pdb,4M8E_A.pdb,0.3743201196193695
4N8R_B.pdb,2ZY0_C.pdb,0.44130298495292664
4N8R_B.pdb,4K4J_A.pdb,0.3500540852546692
5GYM_F.pdb,3FUG_A.pdb,0.2922523617744446
4N8R_B.pdb,4OC7_A.pdb,0.3939608335494995
1BGX_T.pdb,1TAQ_A.pdb,24.59111976623535
1FIF_B.pdb,1AFB_2.pdb,0.5930205583572388
1FIF_B.pdb,1AFA_2.pdb,0.7349731922149658
1FIF_B.pdb,1BCH_1.pdb,0.4250749945640564
3GQH_B.pdb,3SUC_A.pdb,0.6027621626853943
5GTM_A.pdb,4P4T_A.pdb,0.8586061000823975
3BN3_A.pdb,1XDD_B.pdb,0.7428503036499023
3BN3_A.pdb,2O7N_A.pdb,0.8096891045570374
3BN3_A.pdb,2ICA_A.pdb,0.6861667037010193
3BN3_A.pdb,1CQP_A.pdb,0.9309592247009277
3BN3_A.pdb,4IXD_A.pdb,0.6484898924827576
4OKH_C.pdb,4OKH_B.pdb,1.7903732061386108
4LK2_A.pdb,4LJY_A.pdb,1.7221579551696777
2F5I_B.pdb,2B58_A.pdb,1.0257266759872437
2F5I_B.pdb,2FXF_A.pdb,1.1168938875198364
4J98_A.pdb,3B2T_B.pdb,0.4055710732936859
2PSQ_A.pdb,4J99_B.pdb,0.36191943287849426
4PYK_A.pdb,4XUC_A.pdb,0.5880885720252991
4PYK_A.pdb,4XUD_A.pdb,0.5978471040725708
4PYK_A.pdb,4XUE_B.pdb,0.5598992109298706
4PYK_A.pdb,5LSA_A.pdb,0.5143442749977112
3S3S_A.pdb,6A8P_B.pdb,6.033581733703613
5XZW_B.pdb,4PDS_B.pdb,1.045520305633545
6AT3_B.pdb,2OLR_A.pdb,0.9701302647590637
6AT3_B.pdb,1K3C_A.pdb,0.8404525518417358
6AT4_A.pdb,6ASN_A.pdb,1.362884759902954
2BGC_B.pdb,2BEO_B.pdb,1.5059653520584106
2BGC_E.pdb,5F1R_B.pdb,1.892115592956543
2BGC_D.pdb,6EUT_A.pdb,1.485960602760315
2BGC_B.pdb,6EV0_B.pdb,1.7308518886566162
2BGC_D.pdb,6EXL_A.pdb,1.5899765491485596
4TYE_A.pdb,4QRC_A.pdb,1.1032625436782837
4TYE_A.pdb,4XCU_A.pdb,1.0763708353042603
4QQT_A.pdb,5NWZ_A.pdb,0.5789232850074768
1HXZ_B.pdb,4GJV_A.pdb,0.2547283470630646
1HXZ_B.pdb,6GMI_A.pdb,0.19841428101062775
1HXZ_B.pdb,4OKA_A.pdb,0.2608586847782135
2IZD_B.pdb,5B5F_C.pdb,0.293497234582901
2IZD_B.pdb,5B5G_D.pdb,0.2855856418609619
4P7G_C.pdb,3NW9_A.pdb,0.5979583859443665
4P7G_C.pdb,3OE5_A.pdb,0.5989808440208435
4P7G_C.pdb,3OE4_A.pdb,0.6475237607955933
4P7J_A.pdb,5LQC_A.pdb,0.6316748261451721
4P7G_C.pdb,5LQU_B.pdb,0.5072232484817505
1ZNC_A.pdb,5JNC_D.pdb,0.48467251658439636
1ZNC_A.pdb,5JN8_D.pdb,0.4710792303085327
1ZNC_A.pdb,5JN9_D.pdb,0.4702971875667572
1ZNC_A.pdb,5KU6_D.pdb,0.479530394077301
1ZNC_A.pdb,5JNA_D.pdb,0.4822717308998108
2F36_B.pdb,1VSO_A.pdb,2.9146173000335693
2F36_B.pdb,4QF9_C.pdb,5.156559467315674
1YCJ_B.pdb,3S2V_B.pdb,3.4675586223602295
1YCJ_B.pdb,4YMB_B.pdb,2.1556639671325684
2F36_C.pdb,2QS4_C.pdb,2.838624954223633
5CSC_A.pdb,1CSC_A.pdb,0.8644108176231384
5CSC_A.pdb,1CSH_A.pdb,0.9259140491485596
5CSC_A.pdb,4CSC_A.pdb,0.8772382140159607
5CSC_A.pdb,6CTS_A.pdb,0.9011229276657104
2R00_A.pdb,2R00_C.pdb,0.6273273825645447
1BKN_A.pdb,1B62_A.pdb,1.5987119674682617
1BKN_A.pdb,1NHH_A.pdb,1.8525278568267822
5UJI_A.pdb,1R6T_A.pdb,1.0458555221557617
5UJI_A.pdb,2QUJ_B.pdb,1.1024988889694214
5UJI_A.pdb,2QUI_A.pdb,1.0888391733169556
1RAL_A.pdb,1AFS_B.pdb,0.745765745639801
3TPE_A.pdb,3DNT_B.pdb,0.4580979347229004
3DNU_A.pdb,3TPV_B.pdb,0.46457087993621826
3TPE_A.pdb,3TPT_B.pdb,0.5077959895133972
5BUQ_A.pdb,5X8F_A.pdb,0.38776546716690063
5BUQ_A.pdb,5X8G_B.pdb,0.39598309993743896
1BNC_A.pdb,3RV4_A.pdb,0.5978464484214783
1BNC_A.pdb,2J9G_A.pdb,0.4115787446498871
1BNC_A.pdb,2VR1_A.pdb,0.41842925548553467
1BNC_A.pdb,1DV2_B.pdb,0.39044228196144104
3DBI_C.pdb,3BRQ_A.pdb,1.349372386932373
6ATH_A.pdb,3RJC_A.pdb,0.6049165725708008
6ATH_A.pdb,3RAL_A.pdb,0.5654398202896118
6ATH_A.pdb,3RAK_A.pdb,0.5709900259971619
6ATH_A.pdb,4EK5_A.pdb,0.518771231174469
6ATH_A.pdb,3RZB_A.pdb,0.5785514712333679
1OJL_D.pdb,1OJL_E.pdb,1.0548789501190186
1TML_A.pdb,2BOG_X.pdb,0.2914617657661438
1G4C_B.pdb,5ETK_A.pdb,0.3515743017196655
1G4C_B.pdb,5ETL_D.pdb,0.3376147747039795
1G4C_B.pdb,5ETM_A.pdb,0.3646736741065979
1G4C_B.pdb,5ETN_A.pdb,0.33947470784187317
1G4C_B.pdb,5ETO_A.pdb,0.34840112924575806
1J4A_D.pdb,1J49_B.pdb,1.9028373956680298
3EPZ_B.pdb,4WXX_B.pdb,6.1609721183776855
4HSZ_A.pdb,3M0W_H.pdb,0.37145838141441345
8OHM_A.pdb,4B73_B.pdb,1.8825912475585938
8OHM_A.pdb,5FPT_B.pdb,2.029175043106079
8OHM_A.pdb,4B6F_B.pdb,2.2296900749206543
8OHM_A.pdb,4B74_A.pdb,2.2214062213897705
8OHM_A.pdb,4B6E_B.pdb,2.418081521987915
3SW3_A.pdb,3IOG_A.pdb,0.2803092300891876
3SW3_A.pdb,2GKL_A.pdb,0.28641313314437866
3SW3_A.pdb,2QDS_A.pdb,0.2865547239780426
3SW3_A.pdb,3IOF_A.pdb,0.2889319360256195
3SW3_A.pdb,1X8I_A.pdb,0.3002220392227173
3NDP_B.pdb,2BBW_A.pdb,0.9254693984985352
3NCH_D.pdb,4KQ2_C.pdb,2.3621671199798584
3NCH_D.pdb,5UW4_C.pdb,3.1756701469421387
3NCH_D.pdb,5UW0_C.pdb,2.9807956218719482
1OTV_B.pdb,1OTW_A.pdb,0.4167214035987854
2PSF_A.pdb,2PSJ_A.pdb,0.25343719124794006
1VGV_D.pdb,1F6D_B.pdb,2.3443045616149902
1VGV_D.pdb,1VGV_B.pdb,2.3539164066314697
1TF5_A.pdb,3JV2_B.pdb,1.0013082027435303
4IZA_A.pdb,2OJI_A.pdb,0.6944969892501831
4IZA_C.pdb,3W55_A.pdb,1.2027157545089722
4IZA_A.pdb,2OJG_A.pdb,0.7138449549674988
4IZA_C.pdb,4QP8_A.pdb,0.7961980700492859
4IZA_C.pdb,4QP7_B.pdb,0.7851731181144714
5HJP_A.pdb,1H9U_D.pdb,0.5568409562110901
3F6Y_A.pdb,3ROK_A.pdb,1.6117502450942993
3F6Y_A.pdb,4XJT_A.pdb,1.6376452445983887
3F6Y_A.pdb,3ROQ_B.pdb,1.5447643995285034
3F6Y_A.pdb,3ROM_A.pdb,1.5319679975509644
3F6Y_A.pdb,3ROP_A.pdb,1.695225477218628
4TRL_A.pdb,5I9Y_A.pdb,0.6774296164512634
4P2K_A.pdb,5I9Z_A.pdb,1.0298230648040771
4TRL_A.pdb,5IA4_A.pdb,0.48990705609321594
4TRL_A.pdb,5NKG_A.pdb,0.6613926887512207
4TRL_A.pdb,5NKF_A.pdb,0.6479200720787048
2QOL_A.pdb,3FXX_A.pdb,0.22000308334827423
2GSF_A.pdb,4TWN_A.pdb,0.21687132120132446
3E4C_B.pdb,1RWO_A.pdb,0.3871780037879944
3E4C_B.pdb,1RWV_A.pdb,0.39550524950027466
3E4C_B.pdb,1RWN_A.pdb,0.39556339383125305
3E4C_B.pdb,1RWK_A.pdb,0.35651731491088867
3E4C_B.pdb,3NS7_B.pdb,0.682571530342102
2IDR_A.pdb,2IDV_A.pdb,0.6544396877288818
1OC3_C.pdb,2VL2_A.pdb,0.25248968601226807
1OC3_C.pdb,4MMM_C.pdb,0.36003053188323975
1OC3_C.pdb,4K7I_B.pdb,0.43753767013549805
1OC3_C.pdb,3MNG_A.pdb,0.2912002205848694
1OC3_C.pdb,4K7O_C.pdb,0.3007073402404785
3DHX_B.pdb,3TUI_H.pdb,1.174430012702942
3VYC_A.pdb,4GPT_C.pdb,2.748645067214966
3VYC_A.pdb,5JLJ_C.pdb,2.8055598735809326
3VYC_A.pdb,4HAV_C.pdb,2.716695785522461
3VYC_A.pdb,4GMX_C.pdb,2.7284204959869385
3VYC_A.pdb,4HAZ_C.pdb,2.7101285457611084
2EZ2_A.pdb,2YCT_B.pdb,0.48321235179901123
1TPL_A.pdb,6DYT_A.pdb,1.0888336896896362
1TPL_A.pdb,2YCP_B.pdb,1.0893211364746094
